Level	Rule Name	Subject	Property	Value
WARN	missing_definition	FBcv:0000716	IAO:0000600		
WARN	missing_definition	FBcv:0000717	IAO:0000600		
WARN	missing_definition	FBcv:0000718	IAO:0000600		
WARN	missing_definition	FBcv:0000719	IAO:0000600		
WARN	missing_definition	FBcv:0000720	IAO:0000600		
WARN	missing_definition	FBcv:0000721	IAO:0000600		
WARN	missing_definition	FBcv:0000723	IAO:0000600		
WARN	missing_definition	FBcv:0000724	IAO:0000600		
WARN	missing_definition	FBcv:0000725	IAO:0000600		
WARN	missing_definition	FBcv:0000734	IAO:0000600		
WARN	missing_definition	FBcv:0000791	IAO:0000600		
WARN	missing_definition	FBcv:0000792	IAO:0000600		
WARN	missing_definition	FBcv:0001324	IAO:0000600		
WARN	missing_definition	FBcv:0001325	IAO:0000115		
WARN	missing_definition	FBcv:0001325	IAO:0000600		
WARN	missing_definition	FBcv:0001347	IAO:0000600		
WARN	missing_definition	FBcv:0002000	IAO:0000600		
WARN	missing_definition	FBcv:0002001	IAO:0000600		
WARN	missing_definition	FBcv:0002002	IAO:0000600		
WARN	missing_definition	FBcv:0002003	IAO:0000600		
WARN	missing_definition	FBcv:0002004	IAO:0000600		
WARN	missing_definition	FBcv:0002005	IAO:0000600		
WARN	missing_definition	FBcv:0002006	IAO:0000600		
WARN	missing_definition	FBcv:0002007	IAO:0000600		
WARN	missing_definition	FBcv:0002008	IAO:0000600		
WARN	missing_definition	FBcv:0002009	IAO:0000600		
WARN	missing_definition	FBcv:0002010	IAO:0000600		
WARN	missing_definition	FBcv:0002011	IAO:0000600		
WARN	missing_definition	FBcv:0002012	IAO:0000600		
WARN	missing_definition	FBcv:0002013	IAO:0000600		
WARN	missing_definition	FBcv:0002014	IAO:0000600		
WARN	missing_definition	FBcv:0002015	IAO:0000600		
WARN	missing_definition	FBcv:0002019	IAO:0000600		
WARN	missing_definition	FBcv:0002020	IAO:0000600		
WARN	missing_definition	FBcv:0002021	IAO:0000600		
WARN	missing_definition	FBcv:0002022	IAO:0000600		
WARN	missing_definition	FBcv:0002023	IAO:0000600		
WARN	missing_definition	FBcv:0002024	IAO:0000600		
WARN	missing_definition	FBcv:0002025	IAO:0000600		
WARN	missing_definition	FBcv:0002026	IAO:0000600		
WARN	missing_definition	FBcv:0002027	IAO:0000600		
WARN	missing_definition	FBcv:0002030	IAO:0000600		
WARN	missing_definition	FBcv:0002031	IAO:0000600		
WARN	missing_definition	FBcv:0002032	IAO:0000600		
WARN	missing_definition	FBcv:0002033	IAO:0000600		
WARN	missing_definition	FBcv:0002034	IAO:0000600		
WARN	missing_definition	FBcv:0002035	IAO:0000600		
WARN	missing_definition	FBcv:0002036	IAO:0000600		
WARN	missing_definition	FBcv:0002037	IAO:0000600		
WARN	missing_definition	FBcv:0002038	IAO:0000600		
WARN	missing_definition	FBcv:0002039	IAO:0000600		
WARN	missing_definition	FBcv:0002040	IAO:0000600		
WARN	missing_definition	FBcv:0002041	IAO:0000600		
WARN	missing_definition	FBcv:0002042	IAO:0000600		
WARN	missing_definition	FBcv:0002050	IAO:0000600		
WARN	missing_definition	FBcv:0002051	IAO:0000600		
WARN	missing_definition	FBcv:0004000	IAO:0000600		
WARN	missing_definition	FBcv:0006000	IAO:0000600		
WARN	missing_definition	FBcv:0006001	IAO:0000600		
WARN	missing_definition	FBcv:0006002	IAO:0000600		
WARN	missing_definition	FBcv:0006003	IAO:0000115		
WARN	missing_definition	FBcv:0006003	IAO:0000600		
WARN	missing_definition	FBcv:0006004	IAO:0000600		
WARN	missing_definition	FBcv:0006005	IAO:0000600		
WARN	missing_definition	FBcv:0006006	IAO:0000600		
WARN	missing_definition	FBcv:0006007	IAO:0000115		
WARN	missing_definition	FBcv:0006007	IAO:0000600		
WARN	missing_definition	FBcv:0008000	IAO:0000115		
WARN	missing_definition	FBcv:0008000	IAO:0000600		
WARN	missing_definition	IAO:0000115	IAO:0000115		
WARN	missing_definition	IAO:0000115	IAO:0000600		
WARN	missing_definition	IAO:0000589	IAO:0000115		
WARN	missing_definition	IAO:0000589	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#BRAIN_NAME_ABV	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#BRAIN_NAME_ABV	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#BRAND_NAME	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#BRAND_NAME	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#FORMULA	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#FORMULA	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#INN	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#INN	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#IUPAC_NAME	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#IUPAC_NAME	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#InChI	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#InChI	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#InChIKey	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#InChIKey	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#SMILES	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#SMILES	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#has_role	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#has_role	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#qualifier	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#qualifier	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#systematic_synonym	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#systematic_synonym	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#towards	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#towards	IAO:0000600		
WARN	missing_definition	oboInOwl:SubsetProperty	IAO:0000115		
WARN	missing_definition	oboInOwl:SubsetProperty	IAO:0000600		
WARN	missing_definition	oboInOwl:SynonymTypeProperty	IAO:0000115		
WARN	missing_definition	oboInOwl:SynonymTypeProperty	IAO:0000600		
WARN	missing_definition	oboInOwl:hasAlternativeId	IAO:0000115		
WARN	missing_definition	oboInOwl:hasAlternativeId	IAO:0000600		
WARN	missing_definition	oboInOwl:hasBroadSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasBroadSynonym	IAO:0000600		
WARN	missing_definition	oboInOwl:hasDbXref	IAO:0000115		
WARN	missing_definition	oboInOwl:hasDbXref	IAO:0000600		
WARN	missing_definition	oboInOwl:hasExactSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasExactSynonym	IAO:0000600		
WARN	missing_definition	oboInOwl:hasNarrowSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasNarrowSynonym	IAO:0000600		
WARN	missing_definition	oboInOwl:hasOBOFormatVersion	IAO:0000115		
WARN	missing_definition	oboInOwl:hasOBOFormatVersion	IAO:0000600		
WARN	missing_definition	oboInOwl:hasOBONamespace	IAO:0000115		
